id,genres1,genres2,genres3
7425,Thriller,Thriller,Thriller
74399,Action,Documentary,Documentary
18551,Romance,Comedy,Comedy
35960,Documentary,Comedy,Comedy
25954,Horror,Horror,Horror
14602,Comedy,Comedy,Comedy
10992,Horror,Horror,Horror
69927,Romance,Romance,Romance
118960,Comedy,Comedy,Comedy
110752,Comedy,Comedy,Comedy
75267,Action,Documentary,Documentary
52042,Documentary,Documentary,Documentary
100819,Romance,Comedy,Comedy
85818,Documentary,Drama,Drama
95895,Drama,Drama,Drama
6811,Action,Action,Action
32821,Action,Action,Action
81048,Comedy,Comedy,Comedy
65800,Documentary,Documentary,Documentary
118690,Comedy,Comedy,Comedy
3502,Horror,Horror,Horror
131058,Comedy,Action,Action
67925,Romance,Documentary,Documentary
118743,Documentary,Documentary,Documentary
83166,Documentary,Drama,Drama
10507,Crime,Thriller,Thriller
92334,Documentary,Horror,Horror
8626,Comedy,Comedy,Comedy
62671,Romance,Drama,Drama
22086,Documentary,Documentary,Documentary
10514,Adventure,Romance,Romance
12369,Thriller,Thriller,Thriller
130574,Documentary,Documentary,Documentary
68201,Comedy,Comedy,Comedy
51149,Horror,Documentary,Documentary
53580,Drama,Romance,Romance
77301,Drama,Documentary,Documentary
22073,Documentary,Documentary,Documentary
59793,Documentary,Documentary,Documentary
114364,Horror,Documentary,Documentary
59747,Comedy,Comedy,Comedy
4303,Adventure,Documentary,Documentary
91015,Comedy,Comedy,Comedy
98155,Action,Thriller,Thriller
114866,Drama,Documentary,Documentary
118306,Comedy,Comedy,Comedy
87042,Sci-Fi,Documentary,Documentary
17125,Comedy,Horror,Horror
66924,Thriller,Thriller,Thriller
101479,Drama,Comedy,Comedy
128282,Action,Action,Action
117732,Comedy,Comedy,Comedy
44833,Horror,Documentary,Documentary
126740,Drama,Romance,Romance
11040,Documentary,Action,Action
123044,Documentary,Documentary,Documentary
68168,Comedy,Comedy,Comedy
61822,Documentary,Documentary,Documentary
6332,Adventure,Action,Action
86125,Documentary,Drama,Drama
61017,Comedy,Comedy,Comedy
90350,Thriller,Horror,Horror
9631,Drama,Thriller,Thriller
48813,Sci-Fi,Sci-Fi,Sci-Fi
51501,Drama,Drama,Drama
16550,Comedy,Action,Action
104944,Comedy,Comedy,Comedy
65210,Documentary,Documentary,Documentary
87500,Documentary,Documentary,Documentary
123672,Documentary,Documentary,Documentary
131258,Documentary,Horror,Horror
113905,Action,Action,Action
37114,Sci-Fi,Sci-Fi,Sci-Fi
41991,Documentary,Documentary,Documentary
10580,Adventure,Adventure,Adventure
72947,Comedy,Crime,Crime
75568,Comedy,Comedy,Comedy
50556,Comedy,Documentary,Documentary
12034,Action,Action,Action
12417,Action,Action,Action
30383,Comedy,Comedy,Comedy
2144,Comedy,Drama,Drama
4091,Adventure,Action,Action
88523,Action,Action,Action
52712,Comedy,Comedy,Comedy
63853,Drama,Drama,Drama
11474,Drama,Drama,Drama
37850,Drama,Drama,Drama
96554,Documentary,Documentary,Documentary
35921,Documentary,Horror,Horror
29793,Romance,Documentary,Documentary
111720,Thriller,Thriller,Thriller
10049,Horror,Horror,Horror
130601,Comedy,Comedy,Comedy
127446,Documentary,Documentary,Documentary
114094,Documentary,Documentary,Documentary
91862,Comedy,Documentary,Documentary
72525,Sci-Fi,Documentary,Documentary
9420,Documentary,Documentary,Documentary
114459,Thriller,Drama,Drama
10807,Horror,Drama,Drama
74361,Horror,Horror,Horror
99724,Comedy,Romance,Romance
8490,Adventure,Adventure,Adventure
3317,Drama,Horror,Horror
121566,Comedy,Comedy,Comedy
67560,Documentary,Documentary,Documentary
120704,Comedy,Comedy,Comedy
112295,Documentary,Documentary,Documentary
89957,Comedy,Drama,Drama
84671,Documentary,Documentary,Documentary
69234,Comedy,Comedy,Comedy
67760,Drama,Comedy,Comedy
10047,Action,Comedy,Comedy
15361,Action,Action,Action
80495,Romance,Drama,Drama
4707,Action,Action,Action
120775,Documentary,Documentary,Documentary
99521,Documentary,Documentary,Documentary
49390,Sci-Fi,Comedy,Comedy
126155,Drama,Drama,Drama
9893,Action,Action,Action
1409,Horror,Horror,Horror
120536,Comedy,Comedy,Comedy
51995,Thriller,Horror,Horror
100525,Romance,Romance,Romance
12677,Horror,Horror,Horror
120368,Comedy,Documentary,Documentary
21505,Drama,Drama,Drama
55396,Drama,Comedy,Comedy
91652,Comedy,Comedy,Comedy
88861,Sci-Fi,Sci-Fi,Sci-Fi
747,Horror,Horror,Horror
58885,Documentary,Drama,Drama
100564,Sci-Fi,Documentary,Documentary
3152,Action,Horror,Horror
119428,Comedy,Documentary,Documentary
80666,Comedy,Comedy,Comedy
129615,Horror,Horror,Horror
45893,Comedy,Comedy,Comedy
6419,Documentary,Documentary,Documentary
8555,Documentary,Action,Action
114313,Sci-Fi,Sci-Fi,Sci-Fi
8973,Action,Thriller,Thriller
343,Comedy,Adventure,Adventure
24424,Documentary,Drama,Drama
21028,Comedy,Thriller,Thriller
68882,Comedy,Comedy,Comedy
109250,Drama,Documentary,Documentary
91065,Documentary,Documentary,Documentary
36240,Documentary,Comedy,Comedy
2147,Crime,Thriller,Thriller
78727,Comedy,Documentary,Documentary
10530,Horror,Horror,Horror
1338,Action,Action,Action
49482,Horror,Horror,Horror
18842,Documentary,Drama,Drama
6463,Horror,Horror,Horror
80389,Documentary,Horror,Horror
94987,Comedy,Documentary,Documentary
108348,Documentary,Documentary,Documentary
3900,Adventure,Action,Action
2942,Action,Action,Action
46864,Comedy,Comedy,Comedy
97878,Horror,Documentary,Documentary
57623,Drama,Drama,Drama
48272,Documentary,Documentary,Documentary
18749,Horror,Horror,Horror
131397,Adventure,Adventure,Adventure
18708,Comedy,Drama,Drama
48375,Comedy,Comedy,Comedy
14070,Drama,Romance,Romance
47120,Comedy,Comedy,Comedy
276,Adventure,Horror,Horror
68547,Documentary,Drama,Drama
131126,Romance,Drama,Drama
54558,Horror,Horror,Horror
59001,Horror,Thriller,Thriller
54722,Documentary,Documentary,Documentary
80414,Comedy,Comedy,Comedy
56805,Horror,Horror,Horror
90340,Comedy,Comedy,Comedy
16307,Comedy,Comedy,Comedy
71921,Comedy,Comedy,Comedy
22350,Horror,Horror,Horror
36048,Thriller,Drama,Drama
5032,Thriller,Action,Action
15629,Action,Drama,Drama
124237,Comedy,Comedy,Comedy
37950,Comedy,Comedy,Comedy
48263,Documentary,Documentary,Documentary
8246,Drama,Thriller,Thriller
2927,Action,Horror,Horror
1935,Action,Comedy,Comedy
81804,Documentary,Documentary,Documentary
128879,Comedy,Crime,Crime
79424,Documentary,Documentary,Documentary
15478,Action,Horror,Horror
42376,Drama,Horror,Horror
4070,Crime,Action,Action
105543,Horror,Horror,Horror
105235,Horror,Horror,Horror
360,Documentary,Documentary,Documentary
27928,Documentary,Comedy,Comedy
4539,Horror,Horror,Horror
44320,Documentary,Documentary,Documentary
107513,Action,Action,Action
72020,Horror,Horror,Horror
94569,Comedy,Comedy,Comedy
103970,Romance,Romance,Romance
10044,Action,Action,Action
130394,Horror,Horror,Horror
49853,Drama,Documentary,Documentary
1110,Comedy,Comedy,Comedy
120454,Drama,Drama,Drama
107831,Comedy,Horror,Horror
99059,Comedy,Documentary,Documentary
7263,Romance,Action,Action
55679,Comedy,Comedy,Comedy
11223,Romance,Romance,Romance
31461,Romance,Romance,Romance
107488,Horror,Horror,Horror
41101,Documentary,Documentary,Documentary
2625,Thriller,Thriller,Thriller
57193,Thriller,Thriller,Thriller
109302,Documentary,Documentary,Documentary
68447,Horror,Horror,Horror
6560,Documentary,Thriller,Thriller
12735,Horror,Horror,Horror
117311,Documentary,Documentary,Documentary
97482,Horror,Horror,Horror
129472,Comedy,Comedy,Comedy
108045,Horror,Horror,Horror
10513,Adventure,Crime,Crime
18822,Horror,Horror,Horror
10364,Comedy,Drama,Drama
8896,Horror,Horror,Horror
613,Horror,Action,Action
107720,Drama,Drama,Drama
53283,Documentary,Drama,Drama
11324,Horror,Horror,Horror
78044,Comedy,Comedy,Comedy
33533,Comedy,Comedy,Comedy
103025,Drama,Thriller,Thriller
102726,Comedy,Comedy,Comedy
947,Action,Action,Action
120640,Horror,Horror,Horror
121342,Comedy,Documentary,Documentary
97625,Drama,Documentary,Documentary
117117,Comedy,Drama,Drama
64912,Horror,Action,Action
131025,Documentary,Drama,Drama
97148,Comedy,Drama,Drama
102637,Comedy,Comedy,Comedy
20899,Comedy,Romance,Romance
46578,Documentary,Horror,Horror
73970,Documentary,Documentary,Documentary
1246,Horror,Horror,Horror
38213,Comedy,Comedy,Comedy
56513,Comedy,Comedy,Comedy
29295,Action,Thriller,Thriller
71376,Comedy,Comedy,Comedy
73106,Documentary,Documentary,Documentary
119692,Drama,Drama,Drama
24954,Comedy,Documentary,Documentary
2798,Action,Comedy,Comedy
89805,Romance,Romance,Romance
46432,Comedy,Comedy,Comedy
59603,Drama,Comedy,Comedy
5086,Drama,Action,Action
6093,Comedy,Romance,Romance
101448,Horror,Horror,Horror
6540,Romance,Romance,Romance
1262,Adventure,Action,Action
20957,Comedy,Comedy,Comedy
81120,Action,Thriller,Thriller
113443,Horror,Thriller,Thriller
68343,Horror,Horror,Horror
121500,Documentary,Horror,Horror
122284,Thriller,Thriller,Thriller
131297,Comedy,Comedy,Comedy
49804,Comedy,Comedy,Comedy
32951,Comedy,Romance,Romance
7612,Action,Adventure,Adventure
26428,Action,Action,Action
52147,Drama,Comedy,Comedy
11380,Horror,Horror,Horror
82291,Documentary,Documentary,Documentary
63461,Romance,Romance,Romance
126609,Horror,Horror,Horror
116629,Horror,Horror,Horror
23545,Comedy,Drama,Drama
120428,Comedy,Action,Action
11105,Crime,Thriller,Thriller
117339,Horror,Documentary,Documentary
25531,Comedy,Comedy,Comedy
91258,Comedy,Romance,Romance
12017,Comedy,Comedy,Comedy
27931,Comedy,Comedy,Comedy
65602,Action,Action,Action
6283,Adventure,Action,Action
37760,Action,Comedy,Comedy
10019,Drama,Drama,Drama
110378,Romance,Romance,Romance
117044,Action,Drama,Drama
5361,Action,Romance,Romance
112577,Drama,Thriller,Thriller
47554,Sci-Fi,Comedy,Comedy
12237,Documentary,Documentary,Documentary
112334,Horror,Comedy,Comedy
45442,Horror,Horror,Horror
718,Romance,Romance,Romance
8076,Thriller,Drama,Drama
7468,Sci-Fi,Action,Action
115654,Comedy,Action,Action
107435,Horror,Horror,Horror
44021,Comedy,Drama,Drama
10309,Sci-Fi,Documentary,Documentary
112886,Documentary,Documentary,Documentary
55219,Drama,Romance,Romance
39099,Action,Action,Action
1983,Horror,Horror,Horror
7007,Adventure,Romance,Romance
127645,Romance,Romance,Romance
87316,Documentary,Documentary,Documentary
71548,Documentary,Comedy,Comedy
11070,Romance,Comedy,Comedy
119826,Documentary,Adventure,Adventure
81157,Comedy,Comedy,Comedy
40003,Comedy,Comedy,Comedy
53215,Comedy,Comedy,Comedy
81039,Horror,Horror,Horror
99608,Drama,Drama,Drama
5710,Documentary,Action,Action
2587,Action,Action,Action
79810,Action,Drama,Drama
118954,Sci-Fi,Documentary,Documentary
16647,Romance,Comedy,Comedy
98794,Documentary,Action,Action
9741,Horror,Horror,Horror
3875,Horror,Horror,Horror
109278,Romance,Romance,Romance
6558,Action,Romance,Romance
12031,Action,Action,Action
52992,Romance,Romance,Romance
23751,Drama,Documentary,Documentary
101930,Documentary,Documentary,Documentary
124159,Comedy,Comedy,Comedy
125054,Thriller,Drama,Drama
86114,Comedy,Comedy,Comedy
63060,Documentary,Documentary,Documentary
13645,Horror,Documentary,Documentary
48223,Horror,Comedy,Comedy
99960,Horror,Horror,Horror
115152,Action,Comedy,Comedy
110538,Comedy,Comedy,Comedy
60827,Comedy,Comedy,Comedy
66668,Action,Action,Action
125450,Action,Comedy,Comedy
685,Horror,Action,Action
127315,Romance,Romance,Romance
34600,Action,Action,Action
111441,Documentary,Drama,Drama
6557,Horror,Thriller,Thriller
109070,Comedy,Documentary,Documentary
128320,Documentary,Documentary,Documentary
29270,Comedy,Drama,Drama
85515,Drama,Drama,Drama
93767,Drama,Drama,Drama
35815,Thriller,Documentary,Documentary
13175,Action,Action,Action
81569,Drama,Horror,Horror
105448,Drama,Drama,Drama
93144,Comedy,Comedy,Comedy
129,Documentary,Documentary,Documentary
91572,Horror,Horror,Horror
84799,Drama,Drama,Drama
60398,Horror,Horror,Horror
91207,Comedy,Comedy,Comedy
94843,Documentary,Documentary,Documentary
111210,Thriller,Thriller,Thriller
42407,Comedy,Comedy,Comedy
20065,Comedy,Comedy,Comedy
93286,Comedy,Comedy,Comedy
126243,Drama,Comedy,Comedy
101478,Thriller,Documentary,Documentary
3205,Action,Action,Action
5161,Action,Action,Action
5834,Horror,Horror,Horror
8190,Action,Horror,Horror
91542,Action,Action,Action
75120,Horror,Thriller,Thriller
49966,Documentary,Horror,Horror
115302,Documentary,Horror,Horror
47227,Thriller,Thriller,Thriller
103313,Documentary,Documentary,Documentary
122634,Drama,Comedy,Comedy
68724,Comedy,Action,Action
113677,Documentary,Documentary,Documentary
48852,Documentary,Documentary,Documentary
56926,Comedy,Comedy,Comedy
122002,Horror,Horror,Horror
111917,Sci-Fi,Action,Action
83511,Documentary,Documentary,Documentary
97156,Comedy,Documentary,Documentary
76414,Comedy,Drama,Drama
11388,Action,Drama,Drama
21670,Horror,Horror,Horror
48487,Drama,Drama,Drama
59585,Horror,Horror,Horror
12106,Action,Action,Action
57594,Horror,Horror,Horror
4395,Adventure,Horror,Horror
73217,Documentary,Documentary,Documentary
72472,Comedy,Documentary,Documentary
100606,Documentary,Documentary,Documentary
68426,Documentary,Documentary,Documentary
74979,Horror,Horror,Horror
50592,Action,Crime,Crime
20446,Action,Action,Action
53118,Documentary,Documentary,Documentary
575,Horror,Crime,Crime
78415,Comedy,Documentary,Documentary
88180,Comedy,Comedy,Comedy
68587,Sci-Fi,Documentary,Documentary
5792,Drama,Drama,Drama
14595,Comedy,Comedy,Comedy
89165,Horror,Comedy,Comedy
70536,Action,Action,Action
106857,Drama,Drama,Drama
130983,Action,Thriller,Thriller
65878,Documentary,Comedy,Comedy
100299,Documentary,Documentary,Documentary
68967,Documentary,Documentary,Documentary
3963,Action,Documentary,Documentary
27872,Action,Romance,Romance
48236,Documentary,Thriller,Thriller
110466,Documentary,Documentary,Documentary
9246,Comedy,Action,Action
84929,Comedy,Comedy,Comedy
125882,Thriller,Thriller,Thriller
79456,Horror,Horror,Horror
104612,Comedy,Comedy,Comedy
108190,Comedy,Comedy,Comedy
68926,Comedy,Comedy,Comedy
67513,Documentary,Documentary,Documentary
4491,Horror,Action,Action
9291,Drama,Drama,Drama
69669,Horror,Horror,Horror
3237,Thriller,Horror,Horror
73435,Romance,Romance,Romance
67062,Documentary,Drama,Drama
97265,Thriller,Thriller,Thriller
35045,Romance,Romance,Romance
9561,Documentary,Documentary,Documentary
123848,Horror,Horror,Horror
96715,Comedy,Comedy,Comedy
7413,Horror,Horror,Horror
16659,Documentary,Documentary,Documentary
114780,Comedy,Comedy,Comedy
92908,Documentary,Comedy,Comedy
8389,Horror,Horror,Horror
3419,Thriller,Thriller,Thriller
114689,Documentary,Comedy,Comedy
48379,Drama,Drama,Drama
17227,Horror,Thriller,Thriller
70448,Documentary,Documentary,Documentary
41586,Sci-Fi,Drama,Drama
73267,Drama,Drama,Drama
87807,Horror,Horror,Horror
15281,Horror,Horror,Horror
79135,Horror,Horror,Horror
73382,Comedy,Action,Action
5431,Action,Action,Action
105275,Documentary,Documentary,Documentary
55237,Thriller,Romance,Romance
98849,Comedy,Documentary,Documentary
3864,Horror,Adventure,Adventure
18142,Drama,Comedy,Comedy
58637,Comedy,Comedy,Comedy
10263,Action,Action,Action
12002,Horror,Horror,Horror
17172,Drama,Documentary,Documentary
123875,Comedy,Documentary,Documentary
112810,Documentary,Documentary,Documentary
69752,Horror,Horror,Horror
7821,Action,Crime,Crime
50877,Drama,Documentary,Documentary
10112,Drama,Drama,Drama
32044,Comedy,Thriller,Thriller
99760,Comedy,Comedy,Comedy
80883,Comedy,Comedy,Comedy
62504,Comedy,Comedy,Comedy
3892,Thriller,Thriller,Thriller
128298,Comedy,Comedy,Comedy
20031,Comedy,Comedy,Comedy
5105,Romance,Romance,Romance
99515,Comedy,Romance,Romance
10652,Horror,Horror,Horror
116633,Horror,Action,Action
6683,Horror,Horror,Horror
61776,Comedy,Comedy,Comedy
10480,Horror,Horror,Horror
7211,Comedy,Comedy,Comedy
30306,Comedy,Comedy,Comedy
47296,Documentary,Documentary,Documentary
2847,Romance,Drama,Drama
116731,Drama,Comedy,Comedy
98992,Comedy,Comedy,Comedy
57822,Documentary,Documentary,Documentary
22396,Comedy,Comedy,Comedy
8362,Horror,Horror,Horror
38024,Horror,Horror,Horror
12320,Documentary,Documentary,Documentary
97102,Horror,Drama,Drama
41819,Comedy,Comedy,Comedy
210,Adventure,Horror,Horror
81592,Documentary,Documentary,Documentary
97108,Comedy,Drama,Drama
2622,Action,Action,Action
86258,Action,Action,Action
8674,Action,Action,Action
57877,Comedy,Romance,Romance
123963,Horror,Comedy,Comedy
32845,Horror,Drama,Drama
77321,Comedy,Comedy,Comedy
124463,Horror,Horror,Horror
579,Adventure,Romance,Romance
90207,Comedy,Comedy,Comedy
32469,Documentary,Horror,Horror
113666,Comedy,Comedy,Comedy
3503,Thriller,Thriller,Thriller
3173,Action,Action,Action
85382,Drama,Romance,Romance
26776,Drama,Horror,Horror
13000,Comedy,Comedy,Comedy
130494,Comedy,Documentary,Documentary
76406,Action,Action,Action
32107,Horror,Horror,Horror
7955,Horror,Horror,Horror
69705,Documentary,Documentary,Documentary
104856,Action,Comedy,Comedy
113180,Documentary,Documentary,Documentary
117014,Romance,Romance,Romance
8441,Comedy,Comedy,Comedy
99854,Action,Comedy,Comedy
111305,Documentary,Documentary,Documentary
124354,Documentary,Documentary,Documentary
120760,Drama,Comedy,Comedy
7274,Sci-Fi,Horror,Horror
75214,Comedy,Comedy,Comedy
100500,Horror,Horror,Horror
13166,Documentary,Comedy,Comedy
13332,Documentary,Documentary,Documentary
46104,Comedy,Documentary,Documentary
105868,Documentary,Drama,Drama
110005,Comedy,Comedy,Comedy
123727,Documentary,Documentary,Documentary
129833,Documentary,Documentary,Documentary
90452,Romance,Thriller,Thriller
40246,Horror,Thriller,Thriller
63164,Thriller,Drama,Drama
77597,Comedy,Documentary,Documentary
91581,Documentary,Horror,Horror
126880,Documentary,Horror,Horror
121848,Comedy,Documentary,Documentary
51844,Romance,Romance,Romance
110312,Documentary,Documentary,Documentary
105808,Thriller,Thriller,Thriller
62807,Comedy,Comedy,Comedy
7590,Action,Thriller,Thriller
69412,Drama,Drama,Drama
80831,Thriller,Action,Action
9589,Horror,Horror,Horror
62465,Documentary,Drama,Drama
80101,Documentary,Documentary,Documentary
7953,Comedy,Action,Action
85827,Comedy,Comedy,Comedy
8860,Drama,Drama,Drama
16534,Comedy,Action,Action
17507,Documentary,Drama,Drama
12109,Drama,Drama,Drama
81217,Romance,Drama,Drama
5305,Action,Action,Action
114856,Documentary,Documentary,Documentary
96911,Thriller,Thriller,Thriller
96280,Documentary,Thriller,Thriller
124583,Comedy,Comedy,Comedy
91327,Adventure,Adventure,Adventure
5691,Action,Drama,Drama
11334,Documentary,Documentary,Documentary
116337,Documentary,Documentary,Documentary
69766,Documentary,Drama,Drama
128419,Comedy,Comedy,Comedy
112099,Thriller,Documentary,Documentary
73550,Comedy,Comedy,Comedy
15403,Documentary,Drama,Drama
91835,Documentary,Documentary,Documentary
53502,Comedy,Comedy,Comedy
99690,Horror,Horror,Horror
121290,Thriller,Thriller,Thriller
66324,Comedy,Documentary,Documentary
3919,Horror,Horror,Horror
387,Action,Romance,Romance
43602,Horror,Horror,Horror
128904,Comedy,Documentary,Documentary
77911,Romance,Romance,Romance
67197,Documentary,Documentary,Documentary
60581,Documentary,Action,Action
76333,Comedy,Drama,Drama
71233,Comedy,Comedy,Comedy
107482,Horror,Thriller,Thriller
54190,Action,Comedy,Comedy
10828,Horror,Horror,Horror
91649,Horror,Horror,Horror
129207,Romance,Romance,Romance
39010,Romance,Drama,Drama
10587,Adventure,Adventure,Adventure
127510,Comedy,Documentary,Documentary
130045,Action,Thriller,Thriller
4094,Horror,Horror,Horror
23079,Documentary,Documentary,Documentary
39465,Action,Documentary,Documentary
11809,Action,Thriller,Thriller
105363,Horror,Action,Action
75883,Drama,Drama,Drama
62849,Drama,Drama,Drama
9035,Horror,Thriller,Thriller
47625,Comedy,Documentary,Documentary
36042,Adventure,Romance,Romance
80544,Comedy,Comedy,Comedy
29626,Comedy,Documentary,Documentary
31067,Documentary,Documentary,Documentary
4627,Action,Comedy,Comedy
98732,Horror,Horror,Horror
84502,Horror,Thriller,Thriller
6313,Action,Action,Action
119549,Drama,Thriller,Thriller
83520,Drama,Drama,Drama
110711,Comedy,Documentary,Documentary
6710,Drama,Drama,Drama
114173,Drama,Drama,Drama
52678,Comedy,Comedy,Comedy
126370,Documentary,Documentary,Documentary
102058,Comedy,Comedy,Comedy
24681,Horror,Horror,Horror
68721,Comedy,Comedy,Comedy
90933,Documentary,Documentary,Documentary
6895,Horror,Horror,Horror
107595,Documentary,Documentary,Documentary
8305,Romance,Adventure,Adventure
18988,Action,Horror,Horror
91012,Drama,Drama,Drama
117101,Drama,Drama,Drama
20164,Thriller,Thriller,Thriller
82080,Horror,Documentary,Documentary
15522,Thriller,Comedy,Comedy
128114,Sci-Fi,Drama,Drama
130385,Comedy,Comedy,Comedy
2826,Action,Horror,Horror
72990,Comedy,Comedy,Comedy
62227,Horror,Horror,Horror
12056,Comedy,Comedy,Comedy
45603,Comedy,Romance,Romance
91171,Drama,Romance,Romance
126245,Comedy,Comedy,Comedy
123244,Comedy,Documentary,Documentary
98069,Romance,Romance,Romance
105580,Horror,Horror,Horror
86356,Comedy,Documentary,Documentary
6420,Action,Adventure,Adventure
39729,Documentary,Documentary,Documentary
11038,Action,Horror,Horror
128318,Drama,Drama,Drama
88237,Comedy,Drama,Drama
59040,Documentary,Documentary,Documentary
35962,Sci-Fi,Comedy,Comedy
5591,Thriller,Thriller,Thriller
62816,Documentary,Comedy,Comedy
74804,Comedy,Comedy,Comedy
87334,Drama,Drama,Drama
126441,Documentary,Horror,Horror
38180,Documentary,Comedy,Comedy
101936,Comedy,Comedy,Comedy
106806,Horror,Comedy,Comedy
5393,Horror,Horror,Horror
32032,Action,Drama,Drama
54043,Documentary,Documentary,Documentary
87621,Documentary,Documentary,Documentary
20320,Drama,Drama,Drama
92821,Comedy,Action,Action
75010,Horror,Horror,Horror
43750,Comedy,Comedy,Comedy
109797,Comedy,Comedy,Comedy
111164,Romance,Comedy,Comedy
78977,Documentary,Documentary,Documentary
6397,Horror,Horror,Horror
130956,Comedy,Comedy,Comedy
38321,Drama,Documentary,Documentary
21089,Documentary,Documentary,Documentary
23621,Documentary,Comedy,Comedy
29556,Romance,Comedy,Comedy
45894,Documentary,Documentary,Documentary
49336,Documentary,Comedy,Comedy
14648,Adventure,Adventure,Adventure
8253,Romance,Romance,Romance
519,Action,Documentary,Documentary
12642,Horror,Horror,Horror
46056,Documentary,Documentary,Documentary
2980,Action,Thriller,Thriller
130541,Documentary,Documentary,Documentary
130950,Comedy,Comedy,Comedy
110141,Comedy,Comedy,Comedy
97084,Drama,Documentary,Documentary
5721,Action,Documentary,Documentary
64089,Thriller,Horror,Horror
10588,Action,Action,Action
6118,Romance,Drama,Drama
70905,Romance,Comedy,Comedy
98985,Comedy,Comedy,Comedy
26657,Horror,Drama,Drama
84599,Drama,Drama,Drama
87416,Comedy,Horror,Horror
20928,Comedy,Action,Action
36497,Action,Action,Action
71936,Documentary,Comedy,Comedy
29394,Documentary,Documentary,Documentary
116226,Comedy,Comedy,Comedy
80203,Documentary,Documentary,Documentary
61509,Documentary,Drama,Drama
127400,Comedy,Comedy,Comedy
126426,Adventure,Comedy,Comedy
23785,Comedy,Comedy,Comedy
103833,Sci-Fi,Comedy,Comedy
107913,Comedy,Documentary,Documentary
75825,Action,Action,Action
1321,Documentary,Documentary,Documentary
98402,Comedy,Documentary,Documentary
65305,Comedy,Comedy,Comedy
11942,Comedy,Action,Action
75162,Action,Action,Action
128732,Documentary,Documentary,Documentary
9844,Horror,Horror,Horror
89931,Action,Thriller,Thriller
79441,Horror,Horror,Horror
82726,Sci-Fi,Documentary,Documentary
63231,Documentary,Horror,Horror
101020,Documentary,Documentary,Documentary
88121,Documentary,Documentary,Documentary
70540,Romance,Drama,Drama
17078,Comedy,Comedy,Comedy
47555,Romance,Documentary,Documentary
102825,Comedy,Drama,Drama
107133,Comedy,Comedy,Comedy
113742,Horror,Horror,Horror
129480,Documentary,Documentary,Documentary
123650,Comedy,Comedy,Comedy
68096,Documentary,Documentary,Documentary
1310,Horror,Horror,Horror
48550,Horror,Horror,Horror
65642,Documentary,Drama,Drama
65161,Action,Action,Action
69646,Action,Action,Action
101170,Comedy,Comedy,Comedy
81758,Documentary,Documentary,Documentary
118768,Documentary,Drama,Drama
80475,Action,Horror,Horror
11896,Horror,Horror,Horror
10234,Horror,Horror,Horror
66688,Romance,Drama,Drama
4830,Action,Action,Action
81645,Drama,Comedy,Comedy
113969,Comedy,Comedy,Comedy
20685,Horror,Adventure,Adventure
8397,Horror,Thriller,Thriller
49462,Comedy,Comedy,Comedy
104089,Drama,Drama,Drama
107799,Romance,Comedy,Comedy
11897,Horror,Thriller,Thriller
108793,Drama,Drama,Drama
93848,Adventure,Adventure,Adventure
130400,Romance,Romance,Romance
61925,Documentary,Drama,Drama
43680,Documentary,Horror,Horror
9323,Thriller,Thriller,Thriller
108353,Drama,Drama,Drama
9629,Horror,Documentary,Documentary
63006,Comedy,Comedy,Comedy
70051,Comedy,Comedy,Comedy
6262,Thriller,Horror,Horror
869,Adventure,Adventure,Adventure
20166,Action,Action,Action
6445,Horror,Horror,Horror
11849,Drama,Horror,Horror
129117,Documentary,Drama,Drama
105688,Comedy,Comedy,Comedy
75119,Thriller,Thriller,Thriller
129055,Comedy,Comedy,Comedy
108891,Documentary,Documentary,Documentary
69529,Horror,Documentary,Documentary
109006,Documentary,Documentary,Documentary
93478,Documentary,Drama,Drama
15427,Drama,Drama,Drama
105984,Horror,Thriller,Thriller
114692,Comedy,Comedy,Comedy
120715,Horror,Horror,Horror
75958,Action,Crime,Crime
61192,Comedy,Thriller,Thriller
105138,Comedy,Comedy,Comedy
64078,Horror,Horror,Horror
26702,Comedy,Comedy,Comedy
143,Documentary,Documentary,Documentary
26853,Horror,Horror,Horror
6426,Adventure,Thriller,Thriller
28788,Romance,Documentary,Documentary
69271,Comedy,Comedy,Comedy
28224,Documentary,Documentary,Documentary
95199,Thriller,Thriller,Thriller
45493,Documentary,Documentary,Documentary
7280,Romance,Romance,Romance
24477,Horror,Horror,Horror
109062,Documentary,Documentary,Documentary
92487,Documentary,Action,Action
18396,Drama,Drama,Drama
66407,Action,Comedy,Comedy
54052,Drama,Thriller,Thriller
6136,Horror,Horror,Horror
82848,Drama,Documentary,Documentary
125367,Horror,Horror,Horror
78387,Documentary,Comedy,Comedy
111569,Comedy,Comedy,Comedy
8248,Romance,Documentary,Documentary
115077,Documentary,Documentary,Documentary
61127,Comedy,Comedy,Comedy
17836,Horror,Documentary,Documentary
32339,Comedy,Documentary,Documentary
120778,Horror,Horror,Horror
112083,Sci-Fi,Drama,Drama
1774,Horror,Horror,Horror
79296,Comedy,Comedy,Comedy
111422,Documentary,Documentary,Documentary
49929,Drama,Drama,Drama
37763,Horror,Thriller,Thriller
93820,Horror,Horror,Horror
66105,Horror,Horror,Horror
129169,Sci-Fi,Thriller,Thriller
115642,Documentary,Documentary,Documentary
113244,Documentary,Documentary,Documentary
120615,Horror,Horror,Horror
27263,Documentary,Documentary,Documentary
55785,Documentary,Documentary,Documentary
